RECORD_ID,YEAR,MONTH,DAY,STORE_ID,SKU_ID,TOTAL_PRICE,BASE_PRICE,UNITS_SOLD
81065,2023,12,26,9490,219029,312.7875,312.7875,32
6491,2023,2,7,9954,219029,295.6875,295.6875,28
121463,2024,6,19,9043,219029,327.0375,327.0375,23
95120,2024,2,27,8400,219009,232.275,232.275,38
140224,2024,9,4,9745,219009,138.225,216.6,136
36861,2023,6,20,9432,219029,295.6875,295.6875,25
126503,2024,7,10,9178,219009,194.5125,194.5125,44
176937,2025,2,12,8422,219009,180.975,180.975,127
9624,2023,2,21,9872,219029,178.8375,295.6875,110
90836,2024,2,6,9456,219009,198.7875,198.7875,84
25495,2023,5,2,9481,219009,227.2875,227.2875,60
27965,2023,5,16,8121,219009,217.3125,217.3125,58
5405,2023,2,7,9043,219029,327.0375,327.0375,31
56141,2023,9,12,9147,219029,327.0375,327.0375,4
83175,2024,1,2,9879,219009,198.7875,198.7875,40
37217,2023,6,20,9745,219009,222.3,222.3,67
45259,2023,7,25,9611,219029,327.0375,327.0375,51
171966,2025,1,22,8317,219029,295.6875,295.6875,42
68134,2023,10,31,9680,219009,227.2875,227.2875,10
95420,2024,2,27,9164,219029,190.95,327.0375,129
17588,2023,3,28,9745,219029,327.0375,327.0375,49
23074,2023,4,25,8218,219029,295.6875,295.6875,14
129998,2024,7,24,9439,219009,194.5125,194.5125,31
156999,2024,11,13,9984,219009,191.6625,191.6625,89
89929,2024,2,6,8095,219009,213.0375,213.0375,103
176604,2025,2,5,9984,219029,312.7875,312.7875,22
162750,2024,12,11,9442,219029,327.0375,327.0375,32
147344,2024,10,9,8121,219009,192.375,192.375,70
106866,2024,4,17,9190,219009,198.7875,198.7875,144
130248,2024,7,24,9611,219009,219.45,219.45,104
142549,2024,9,18,8400,219009,222.3,222.3,36
83982,2024,1,9,9190,219029,312.7875,312.7875,43
106103,2024,4,10,9881,219029,309.225,309.225,41
60806,2023,10,3,8555,219029,295.6875,295.6875,14
29915,2023,5,23,9043,219029,327.0375,327.0375,24
67107,2023,10,31,8222,219009,206.625,206.625,89
9088,2023,2,21,9432,219009,117.5625,227.2875,339
14592,2023,3,14,9890,219009,200.925,224.4375,38
102145,2024,3,27,9442,219029,314.925,314.925,41
49295,2023,8,15,8319,219009,207.3375,207.3375,34
115336,2024,5,22,9436,219029,312.7875,312.7875,19
160956,2024,12,4,9221,219009,195.225,195.225,46
152731,2024,10,30,9190,219009,176.7,176.7,205
141296,2024,9,11,9250,219009,215.175,215.175,95
13181,2023,3,14,8058,219009,203.775,227.2875,57
22056,2023,4,18,9442,219009,198.7875,227.2875,35
88996,2024,1,30,9279,219029,295.6875,295.6875,15
17398,2023,3,28,9578,219009,227.2875,227.2875,26
72452,2023,11,21,9147,219009,174.5625,234.4125,215
132373,2024,7,31,9961,219009,225.8625,225.8625,99
155205,2024,11,6,9879,219009,178.125,178.125,45
108501,2024,4,24,9190,219029,312.7875,312.7875,39
12231,2023,3,7,9371,219029,327.0375,327.0375,30
99185,2024,3,13,9672,219009,201.6375,201.6375,64
48040,2023,8,8,9178,219009,227.2875,227.2875,17
173887,2025,1,29,9092,219009,180.975,180.975,75
30178,2023,5,23,9281,219029,312.7875,312.7875,9
105956,2024,4,10,9837,219009,232.9875,232.9875,42
5715,2023,2,7,9371,219029,327.0375,327.0375,30
105150,2024,4,10,9132,219029,295.6875,295.6875,30
82004,2024,1,2,8400,219009,199.5,199.5,29
176745,2025,2,12,8058,219029,327.0375,327.0375,33
7940,2023,2,14,9809,219029,190.95,327.0375,182
24392,2023,4,25,9881,219029,327.0375,327.0375,34
26839,2023,5,9,9250,219009,142.5,223.0125,354
122079,2024,6,19,9611,219009,215.175,215.175,87
55362,2023,9,5,9872,219029,295.6875,295.6875,45
67815,2023,10,31,9439,219029,295.6875,295.6875,9
151906,2024,10,23,9876,219009,191.6625,191.6625,76
174750,2025,1,29,9809,219029,327.0375,327.0375,60
100787,2024,3,20,9578,219009,210.1875,210.1875,7
147582,2024,10,9,8869,219029,321.3375,321.3375,43
111756,2024,5,8,9178,219009,198.7875,198.7875,27
139314,2024,9,4,8438,219029,312.7875,312.7875,27
100950,2024,3,20,9731,219029,327.0375,327.0375,8
67326,2023,10,31,8555,219029,295.6875,295.6875,15
111395,2024,5,8,8392,219009,198.7875,198.7875,38
110971,2024,5,1,9879,219009,198.7875,198.7875,29
85736,2024,1,16,9281,219009,198.7875,198.7875,97
143024,2024,9,18,9328,219009,195.225,195.225,31
67734,2023,10,31,9328,219009,227.2875,227.2875,43
65831,2023,10,24,9092,219029,295.6875,295.6875,31
14953,2023,3,21,8392,219009,192.375,227.2875,20
151455,2024,10,23,9490,219009,182.4,182.4,57
104616,2024,4,10,8095,219029,327.0375,327.0375,69
134720,2024,8,14,9221,219029,312.7875,312.7875,13
124107,2024,6,26,9880,219009,195.225,195.225,88
124495,2024,7,3,8319,219009,193.0875,193.0875,52
77022,2023,12,12,8319,219009,198.7875,198.7875,44
174291,2025,1,29,9436,219009,195.225,195.225,58
177417,2025,2,12,9371,219009,203.0625,203.0625,49
130927,2024,7,31,8222,219029,327.0375,327.0375,85
140737,2024,9,11,8058,219009,218.7375,218.7375,30
48504,2023,8,8,9672,219009,227.2875,227.2875,36
132875,2024,8,7,8911,219009,194.5125,194.5125,49
62187,2023,10,10,8058,219009,210.1875,210.1875,60
60402,2023,9,26,9961,219029,327.0375,327.0375,54
150105,2024,10,16,9789,219009,191.6625,191.6625,71
134887,2024,8,14,9430,219009,218.7375,218.7375,93
156085,2024,11,13,9273,219029,234.4125,234.4125,10
170490,2025,1,15,8562,219009,220.1625,220.1625,158
138397,2024,8,28,9578,219029,327.0375,327.0375,20
69156,2023,11,7,9132,219029,295.6875,295.6875,23
118036,2024,6,5,8438,219029,312.7875,312.7875,39
143167,2024,9,18,9436,219029,312.7875,312.7875,18
68090,2023,10,31,9613,219029,327.0375,327.0375,58
55501,2023,9,5,9954,219009,209.475,209.475,73
107059,2024,4,17,9430,219029,327.0375,327.0375,35
163021,2024,12,11,9672,219009,163.1625,205.9125,393
158115,2024,11,20,9611,219009,209.475,209.475,47
82479,2024,1,2,9328,219009,198.7875,198.7875,31
3498,2023,1,31,8317,219009,227.2875,227.2875,154
102910,2024,3,27,9961,219009,186.675,186.675,42
17766,2023,3,28,9872,219029,295.6875,295.6875,30
131673,2024,7,31,9432,219009,194.5125,194.5125,70
42716,2023,7,18,8218,219009,227.2875,227.2875,17
10916,2023,2,28,9611,219029,327.0375,327.0375,65
14743,2023,3,21,8094,219009,227.2875,227.2875,79
58503,2023,9,19,9813,219029,312.7875,312.7875,41
137268,2024,8,21,9954,219029,295.6875,295.6875,25
93978,2024,2,20,9371,219029,195.9375,314.925,135
2576,2023,1,24,9456,219029,295.6875,295.6875,15
94734,2024,2,20,9909,219009,217.3125,217.3125,117
53126,2023,8,29,9442,219029,309.9375,309.9375,29
64050,2023,10,17,8555,219009,227.2875,227.2875,28
44056,2023,7,18,9890,219029,327.0375,327.0375,30
122428,2024,6,19,9876,219029,295.6875,295.6875,38
80877,2023,12,26,9442,219009,210.1875,210.1875,32
101119,2024,3,20,9845,219029,327.0375,327.0375,30
17086,2023,3,28,9281,219009,220.875,220.875,47
122739,2024,6,26,8058,219009,223.0125,223.0125,64
52326,2023,8,29,8091,219029,327.0375,327.0375,68
98465,2024,3,13,8555,219029,295.6875,295.6875,9
6876,2023,2,14,8422,219029,179.55,295.6875,181
107328,2024,4,17,9611,219009,193.8,193.8,72
164770,2024,12,18,9700,219009,163.1625,222.3,70
134739,2024,8,14,9250,219009,215.175,215.175,102
9729,2023,2,21,9890,219009,114,224.4375,405
33888,2023,6,6,9700,219009,198.7875,198.7875,11
170491,2025,1,15,8562,219029,326.325,326.325,45
51976,2023,8,22,9789,219009,218.025,218.025,69
2511,2023,1,24,9425,219009,227.2875,227.2875,9
45218,2023,7,25,9578,219029,327.0375,327.0375,24
58251,2023,9,19,9578,219029,327.0375,327.0375,27
91755,2024,2,13,8317,219009,193.8,193.8,176
121274,2024,6,19,8400,219029,327.0375,327.0375,48
158636,2024,11,20,9984,219029,312.7875,312.7875,16
133014,2024,8,7,9164,219009,225.8625,225.8625,83
7194,2023,2,14,9190,219029,173.85,312.7875,136
25675,2023,5,2,9632,219029,295.6875,295.6875,37
72957,2023,11,21,9672,219009,170.2875,198.7875,287
120064,2024,6,12,9279,219029,295.6875,295.6875,27
166906,2025,1,1,8094,219029,312.7875,312.7875,29
37332,2023,6,20,9837,219029,327.0375,327.0375,42
156671,2024,11,13,9789,219029,312.7875,312.7875,24
146088,2024,10,2,9132,219009,141.075,169.575,77
39141,2023,6,27,9890,219009,227.2875,227.2875,43
12511,2023,3,7,9672,219009,116.85,227.2875,83
101934,2024,3,27,9164,219029,327.0375,327.0375,47
103820,2024,4,3,9425,219029,295.6875,295.6875,17
102065,2024,3,27,9279,219029,295.6875,295.6875,23
47191,2023,8,1,9845,219009,227.2875,227.2875,30
113419,2024,5,15,9190,219029,312.7875,312.7875,46
45793,2023,8,1,8091,219009,227.2875,227.2875,7
127242,2024,7,10,9837,219009,225.8625,225.8625,40
8267,2023,2,21,8063,219009,118.9875,227.2875,423
11018,2023,2,28,9713,219009,117.5625,227.2875,370
29792,2023,5,23,8555,219009,227.2875,227.2875,19
146400,2024,10,2,9425,219009,140.3625,175.275,190
1541,2023,1,17,9890,219009,215.175,215.175,66
125589,2024,7,3,9823,219029,180.975,320.625,432
86195,2024,1,16,9713,219029,327.0375,327.0375,28
114542,2024,5,22,8058,219009,195.9375,195.9375,89
57787,2023,9,19,9164,219009,234.4125,234.4125,69
88844,2024,1,30,9147,219029,327.0375,327.0375,23
157114,2024,11,20,8023,219009,205.2,205.2,108
35842,2023,6,13,9881,219009,214.4625,214.4625,81
33759,2023,6,6,9578,219009,209.475,209.475,60
124238,2024,6,26,9984,219009,198.7875,198.7875,97
160209,2024,11,27,9909,219009,195.9375,195.9375,63
106507,2024,4,17,8398,219009,204.4875,204.4875,51
111312,2024,5,8,8121,219029,295.6875,295.6875,36
163895,2024,12,18,8422,219029,295.6875,295.6875,27
84177,2024,1,9,9430,219029,327.0375,327.0375,46
38336,2023,6,27,9279,219029,295.6875,295.6875,18
22624,2023,4,18,9809,219029,327.0375,327.0375,32
146345,2024,10,2,9442,219009,141.075,222.3,93
20587,2023,4,11,9481,219029,318.4875,318.4875,61
36678,2023,6,20,9273,219009,194.5125,194.5125,59
19632,2023,4,11,8095,219009,220.875,220.875,108
15698,2023,3,21,9490,219029,312.7875,312.7875,18
83900,2024,1,9,9132,219009,190.95,190.95,75
75148,2023,12,5,8091,219009,180.2625,234.4125,20
171771,2025,1,22,8095,219009,222.3,222.3,138
75401,2023,12,5,8392,219009,198.7875,227.2875,40
42060,2023,7,11,9680,219029,210.1875,295.6875,65
151665,2024,10,23,9713,219029,327.0375,327.0375,44
158096,2024,11,20,9672,219009,189.525,221.5875,17
172479,2025,1,22,9279,219029,295.6875,295.6875,16
64603,2023,10,17,9436,219029,312.7875,312.7875,18
55161,2023,9,5,9731,219009,207.3375,207.3375,51
42526,2023,7,18,8091,219009,227.2875,227.2875,11
132611,2024,8,7,8218,219029,153.9,295.6875,138
92353,2024,2,13,9442,219029,327.0375,327.0375,41
136904,2024,8,21,9713,219029,308.5125,308.5125,49
162467,2024,12,11,9112,219009,161.7375,201.6375,837
55525,2023,9,5,9961,219009,216.6,216.6,93
121121,2024,6,19,8222,219029,327.0375,327.0375,78
45983,2023,8,1,8218,219029,295.6875,295.6875,15
9684,2023,2,21,9880,219009,114.7125,219.45,344
134039,2024,8,7,9984,219009,198.7875,198.7875,57
157379,2024,11,20,8555,219029,295.6875,295.6875,1
43522,2023,7,18,9490,219029,177.4125,312.7875,57
175099,2025,2,5,8023,219009,221.5875,221.5875,274
109113,2024,4,24,9745,219029,327.0375,327.0375,56
76038,2023,12,5,9432,219029,295.6875,295.6875,21
120508,2024,6,12,9680,219009,184.5375,184.5375,25
41224,2023,7,11,8438,219009,223.725,223.725,103
147766,2024,10,9,9164,219009,214.4625,214.4625,85
32891,2023,6,6,8218,219009,227.2875,227.2875,24
86630,2024,1,23,8091,219009,202.35,202.35,42
123808,2024,6,26,9700,219009,225.8625,225.8625,11
54601,2023,9,5,9221,219009,212.325,212.325,44
20440,2023,4,11,9430,219009,223.0125,223.0125,83
38988,2023,6,27,9809,219009,227.2875,227.2875,54
158011,2024,11,20,9490,219009,188.1,188.1,57
140685,2024,9,11,8063,219009,175.275,175.275,80
55881,2023,9,12,8422,219009,219.45,219.45,90
63282,2023,10,10,9731,219029,327.0375,327.0375,27
72287,2023,11,21,8869,219029,320.625,320.625,69
32337,2023,5,30,9770,219029,295.6875,295.6875,4
116376,2024,5,29,8422,219029,295.6875,295.6875,35
130506,2024,7,24,9837,219009,225.8625,225.8625,49
79764,2023,12,19,9823,219029,327.0375,327.0375,84
113511,2024,5,15,9279,219009,190.2375,190.2375,69
143270,2024,9,18,9498,219009,190.95,190.95,77
154289,2024,11,6,9132,219009,178.125,178.8375,40
155498,2024,11,13,8058,219029,327.0375,327.0375,39
92352,2024,2,13,9442,219009,203.0625,203.0625,45
107058,2024,4,17,9430,219009,235.125,235.125,56
132312,2024,7,31,9890,219009,225.8625,225.8625,86
97275,2024,3,6,9442,219009,168.15,198.075,31
64620,2023,10,17,9456,219029,295.6875,295.6875,16
144867,2024,9,25,9481,219009,203.0625,203.0625,68
119316,2024,6,5,9984,219009,190.2375,190.2375,70
91111,2024,2,6,9713,219029,327.0375,327.0375,41
131554,2024,7,31,9328,219029,312.7875,312.7875,19
83833,2024,1,9,9043,219029,327.0375,327.0375,23
51727,2023,8,22,9532,219009,217.3125,217.3125,70
130276,2024,7,24,9613,219029,327.0375,327.0375,36
29669,2023,5,23,8319,219009,208.7625,208.7625,35
107269,2024,4,17,9532,219029,312.7875,312.7875,37
37610,2023,6,27,8091,219029,327.0375,327.0375,31
116636,2024,5,29,9147,219029,327.0375,327.0375,30
167997,2025,1,1,9632,219029,295.6875,295.6875,13
9196,2023,2,21,9490,219029,177.4125,312.7875,66
44928,2023,7,25,9328,219009,214.4625,214.4625,25
120491,2024,6,12,9632,219029,282.15,282.15,31
106867,2024,4,17,9190,219029,312.7875,312.7875,43
129631,2024,7,24,9043,219029,327.0375,327.0375,27
112432,2024,5,8,9789,219009,198.7875,198.7875,91
111121,2024,5,1,9984,219009,198.7875,198.7875,75
27842,2023,5,16,8094,219009,191.6625,227.2875,64
128338,2024,7,17,9430,219009,225.8625,225.8625,86
110542,2024,5,1,9532,219029,312.7875,312.7875,39
169533,2025,1,8,9578,219009,222.3,222.3,63
39779,2023,7,4,9112,219009,220.1625,220.1625,157
164983,2024,12,18,9845,219009,158.8875,207.3375,794
45198,2023,7,25,9532,219029,312.7875,312.7875,20
44542,2023,7,25,8562,219009,215.175,215.175,86
63810,2023,10,17,8058,219009,199.5,199.5,56
52049,2023,8,22,9837,219029,327.0375,327.0375,32
93863,2024,2,20,9250,219029,193.8,317.775,211
82237,2024,1,2,9112,219009,200.2125,200.2125,96
22329,2023,4,18,9672,219029,327.0375,327.0375,40
25726,2023,5,2,9713,219009,227.2875,227.2875,57
165994,2024,12,25,9328,219009,126.1125,195.225,144
9704,2023,2,21,9881,219009,116.1375,227.2875,763
3717,2023,1,31,8991,219029,295.6875,295.6875,29
112612,2024,5,8,9879,219029,312.7875,312.7875,28
63925,2023,10,17,8319,219009,227.2875,227.2875,45
64323,2023,10,17,9190,219009,220.875,220.875,140
28729,2023,5,16,9456,219029,295.6875,295.6875,16
49588,2023,8,15,9112,219009,212.325,212.325,93
31209,2023,5,30,8222,219029,327.0375,327.0375,56
35418,2023,6,13,9672,219029,327.0375,327.0375,49
39036,2023,6,27,9872,219029,295.6875,295.6875,32
10528,2023,2,28,9273,219029,231.5625,231.5625,27
87011,2024,1,23,8562,219009,205.2,205.2,140
154097,2024,11,6,8555,219029,295.6875,295.6875,14
136739,2024,8,21,9532,219029,312.7875,312.7875,29
51663,2023,8,22,9481,219029,327.0375,327.0375,65
114402,2024,5,15,9984,219029,312.7875,312.7875,21
116913,2024,5,29,9439,219009,190.95,190.95,36
133908,2024,8,7,9880,219029,165.3,312.7875,307
17190,2023,3,28,9439,219009,227.2875,227.2875,15
140357,2024,9,4,9809,219029,327.0375,327.0375,55
68876,2023,11,7,8398,219009,206.625,206.625,87
4876,2023,1,31,9961,219029,327.0375,327.0375,54
12408,2023,3,7,9481,219029,327.0375,327.0375,60
159452,2024,11,27,9371,219029,327.0375,327.0375,10
75128,2023,11,28,9984,219029,312.7875,312.7875,21
126838,2024,7,10,9479,219009,194.5125,194.5125,67
35148,2023,6,13,9442,219009,215.8875,215.8875,29
28568,2023,5,16,9328,219009,220.1625,220.1625,44
138107,2024,8,28,9328,219029,312.7875,312.7875,22
33015,2023,6,6,8422,219009,222.3,222.3,70
65737,2023,10,24,8869,219029,327.0375,327.0375,43
59038,2023,9,26,8317,219029,295.6875,295.6875,55
129699,2024,7,24,9132,219009,194.5125,194.5125,53
59079,2023,9,26,8392,219029,312.7875,312.7875,15
6282,2023,2,7,9837,219009,223.0125,223.0125,40
122789,2024,6,26,8121,219029,295.6875,295.6875,13
124811,2024,7,3,9132,219029,190.2375,295.6875,130
24712,2023,5,2,8218,219009,227.2875,227.2875,28
87646,2024,1,23,9498,219029,312.7875,312.7875,7
79063,2023,12,19,9190,219029,312.7875,312.7875,50
66497,2023,10,24,9680,219009,204.4875,227.2875,15
9814,2023,2,21,9984,219009,115.425,227.2875,466
45428,2023,7,25,9770,219029,295.6875,295.6875,21
167677,2025,1,1,9430,219029,327.0375,327.0375,20
175505,2025,2,5,9092,219029,295.6875,295.6875,25
178189,2025,2,12,9954,219009,178.125,178.125,98
25026,2023,5,2,9092,219009,227.2875,227.2875,68
12955,2023,3,7,9890,219009,114,224.4375,51
119633,2024,6,12,8400,219029,327.0375,327.0375,68
105635,2024,4,10,9532,219029,312.7875,312.7875,35
128016,2024,7,17,9092,219009,187.3875,187.3875,66
75217,2023,12,5,8063,219029,295.6875,295.6875,35
150265,2024,10,16,9876,219029,295.6875,295.6875,23
168089,2025,1,1,9745,219029,327.0375,327.0375,28
135971,2024,8,21,8398,219029,299.9625,299.9625,27
137652,2024,8,28,8422,219009,175.275,175.275,87
31660,2023,5,30,9164,219009,216.6,216.6,65
91391,2024,2,6,9880,219029,312.7875,312.7875,34
58635,2023,9,19,9876,219029,295.6875,295.6875,38
48254,2023,8,8,9430,219029,327.0375,327.0375,41
130828,2024,7,31,8094,219029,312.7875,312.7875,37
120312,2024,6,12,9481,219029,326.325,326.325,75
83367,2024,1,9,8095,219029,327.0375,327.0375,59
119099,2024,6,5,9845,219009,205.9125,198.075,66
142887,2024,9,18,9190,219009,193.0875,193.0875,121
60782,2023,10,3,8438,219029,312.7875,312.7875,32
145382,2024,9,25,9880,219009,189.525,189.525,63
5771,2023,2,7,9439,219029,295.6875,295.6875,7
30875,2023,5,23,9876,219009,220.875,220.875,52
116696,2024,5,29,9190,219029,312.7875,312.7875,44
158329,2024,11,20,9813,219009,195.225,195.225,47
58653,2023,9,19,9879,219009,208.05,208.05,36
102499,2024,3,27,9680,219029,295.6875,295.6875,6
157273,2024,11,20,8392,219009,176.7,176.7,27
144188,2024,9,25,8400,219029,327.0375,327.0375,67
55711,2023,9,12,8222,219009,226.575,226.575,90
30240,2023,5,23,9442,219009,177.4125,219.45,49
48890,2023,8,8,9879,219029,312.7875,312.7875,39
73785,2023,11,28,8398,219029,321.3375,321.3375,41
14699,2023,3,21,8091,219009,215.175,215.175,26
125568,2024,7,3,9813,219009,198.7875,198.7875,53
9326,2023,2,21,9613,219029,177.4125,327.0375,194
159384,2024,11,27,9279,219029,295.6875,295.6875,22
137747,2024,8,28,8869,219009,141.075,215.8875,111
118798,2024,6,5,9611,219009,220.1625,220.1625,61
85902,2024,1,16,9436,219009,194.5125,194.5125,71
88483,2024,1,30,8317,219029,295.6875,295.6875,54
172643,2025,1,22,9432,219029,295.6875,295.6875,10
146306,2024,10,2,9328,219029,312.7875,312.7875,4
76121,2023,12,5,9481,219009,187.3875,223.725,62
4150,2023,1,31,9425,219029,295.6875,295.6875,11
134440,2024,8,14,8562,219009,213.75,213.75,70
157944,2024,11,20,9456,219009,182.4,182.4,56
114183,2024,5,15,9845,219009,218.025,218.025,158
52193,2023,8,22,9881,219029,327.0375,327.0375,25
25412,2023,5,2,9432,219009,227.2875,227.2875,63
164175,2024,12,18,9164,219009,163.1625,202.35,423
93202,2024,2,20,8095,219029,198.075,327.0375,369
136612,2024,8,21,9436,219029,312.7875,312.7875,10
3919,2023,1,31,9190,219029,312.7875,312.7875,39
114007,2024,5,15,9731,219009,220.1625,220.1625,61
167464,2025,1,1,9178,219009,133.95,191.6625,84
93251,2024,2,20,8063,219029,191.6625,281.4375,92
67009,2023,10,31,8094,219029,312.7875,312.7875,46
175679,2025,2,5,9250,219029,327.0375,327.0375,46
138355,2024,8,28,9498,219029,260.775,312.7875,50
169154,2025,1,8,9250,219009,215.175,215.175,97
129165,2024,7,24,8095,219029,327.0375,327.0375,69
103681,2024,4,3,9279,219029,295.6875,295.6875,31
117441,2024,5,29,9809,219009,197.3625,197.3625,24
157140,2024,11,20,8058,219029,327.0375,327.0375,14
29505,2023,5,23,8063,219029,295.6875,295.6875,25
1819,2023,1,24,8121,219029,295.6875,295.6875,13
6490,2023,2,7,9954,219009,227.2875,227.2875,49
1390,2023,1,17,9809,219029,314.2125,314.2125,48
84900,2024,1,9,9909,219029,327.0375,327.0375,59
17701,2023,3,28,9837,219029,327.0375,327.0375,34
22244,2023,4,18,9490,219029,312.7875,312.7875,44
169700,2025,1,8,9731,219029,327.0375,327.0375,34
6606,2023,2,14,8094,219029,177.4125,312.7875,143
168475,2025,1,8,8091,219009,222.3,222.3,28
9928,2023,2,28,8023,219009,114.7125,227.2875,710
88222,2024,1,23,9961,219009,203.0625,203.0625,95
176182,2025,2,5,9700,219009,222.3,222.3,11
88162,2024,1,23,9890,219029,327.0375,327.0375,23
81019,2023,12,26,9479,219009,198.7875,198.7875,94
71769,2023,11,14,9890,219009,209.475,209.475,93
53311,2023,8,29,9490,219009,205.9125,205.9125,61
166219,2024,12,25,9490,219009,134.6625,195.225,125
114695,2024,5,22,8398,219009,183.825,183.825,130
7986,2023,2,14,9872,219029,177.4125,295.6875,180
148681,2024,10,9,9881,219009,221.5875,221.5875,83
9685,2023,2,21,9880,219029,178.125,312.7875,111
165536,2024,12,25,8422,219009,133.2375,174.5625,133
128732,2024,7,17,9731,219009,225.8625,225.8625,43
164787,2024,12,18,9713,219029,327.0375,327.0375,36
175433,2025,2,5,8991,219009,180.975,180.975,122
35132,2023,6,13,9371,219009,218.025,218.025,36
4645,2023,1,31,9837,219029,327.0375,327.0375,33
61518,2023,10,3,9672,219009,126.825,228.7125,291
177032,2025,2,12,8869,219029,327.0375,327.0375,57
153629,2024,10,30,9890,219009,177.4125,216.6,118
104443,2024,4,3,9880,219009,193.8,193.8,65
110160,2024,5,1,9221,219029,312.7875,312.7875,24
97170,2024,3,6,9273,219009,178.125,178.125,71
81619,2023,12,26,9909,219009,210.1875,210.1875,67
159547,2024,11,27,9432,219009,191.6625,191.6625,93
81601,2023,12,26,9890,219009,200.925,200.925,95
163534,2024,12,11,9961,219029,327.0375,327.0375,63
47080,2023,8,1,9789,219029,312.7875,312.7875,25
95822,2024,2,27,9490,219029,191.6625,304.95,32
73048,2023,11,21,9680,219009,172.425,227.2875,220
107910,2024,4,24,8094,219029,312.7875,312.7875,34
24433,2023,4,25,9909,219009,227.2875,227.2875,67
55822,2023,9,12,8392,219029,312.7875,312.7875,7
53581,2023,8,29,9770,219029,295.6875,295.6875,21
90101,2024,2,6,8218,219029,295.6875,295.6875,15
166495,2024,12,25,9770,219029,295.6875,295.6875,15
39097,2023,6,27,9880,219029,312.7875,312.7875,24
441,2023,1,17,8991,219009,215.175,215.175,81
73942,2023,11,28,8991,219009,193.0875,215.8875,129
74424,2023,11,28,9436,219029,312.7875,312.7875,20
171492,2025,1,15,9809,219029,327.0375,327.0375,74
7748,2023,2,14,9700,219009,123.975,227.2875,295
132949,2024,8,7,9112,219009,224.4375,224.4375,114
129721,2024,7,24,9147,219029,327.0375,327.0375,50
146984,2024,10,2,9876,219009,141.7875,175.275,228
157810,2024,11,20,9371,219029,327.0375,327.0375,4
53484,2023,8,29,9680,219029,295.6875,295.6875,23
12363,2023,3,7,9456,219009,118.9875,227.2875,107
23858,2023,4,25,9481,219029,327.0375,327.0375,49
18098,2023,4,4,8058,219029,327.0375,327.0375,39
152267,2024,10,30,8121,219029,295.6875,295.6875,26
100994,2024,3,20,9770,219029,295.6875,295.6875,6
161295,2024,12,4,9490,219029,312.7875,312.7875,11
113164,2024,5,15,8562,219009,202.35,202.35,116
41817,2023,7,11,9456,219009,227.2875,227.2875,68
1411,2023,1,17,9845,219009,204.4875,204.4875,108
60173,2023,9,26,9837,219009,223.0125,223.0125,33
138825,2024,8,28,9880,219029,312.7875,312.7875,34
176198,2025,2,5,9713,219009,222.3,222.3,78
37284,2023,6,20,9813,219029,312.7875,312.7875,40
165603,2024,12,25,8562,219009,133.2375,215.175,307
165008,2024,12,18,9872,219009,161.7375,178.8375,270
54281,2023,9,5,8438,219009,208.7625,208.7625,93
61351,2023,10,3,9436,219009,126.825,227.2875,250
165518,2024,12,25,8400,219009,134.6625,207.3375,311
95738,2024,2,27,9436,219029,195.225,312.7875,99
49155,2023,8,15,8023,219029,327.0375,327.0375,105
72687,2023,11,21,9442,219009,168.8625,195.225,180
9370,2023,2,21,9680,219009,118.275,227.2875,360
86238,2024,1,16,9745,219029,327.0375,327.0375,56
104203,2024,4,3,9745,219009,190.2375,190.2375,61
58415,2023,9,19,9731,219029,327.0375,327.0375,23
170791,2025,1,15,9250,219029,327.0375,327.0375,57
124127,2024,6,26,9881,219009,225.8625,225.8625,52
86726,2024,1,23,8023,219029,327.0375,327.0375,46
105723,2024,4,10,9613,219029,318.4875,318.4875,59
34577,2023,6,13,8319,219029,312.7875,312.7875,22
148536,2024,10,9,9837,219029,322.7625,322.7625,58
17870,2023,3,28,9890,219009,220.875,220.875,54
103508,2024,4,3,9132,219029,295.6875,295.6875,26
23985,2023,4,25,9611,219029,319.9125,319.9125,70
68188,2023,10,31,9731,219009,210.1875,210.1875,52
94545,2024,2,20,9837,219009,230.1375,230.1375,31
58945,2023,9,26,8058,219009,227.2875,227.2875,49
138333,2024,8,28,9490,219009,195.225,195.225,49
119267,2024,6,5,9954,219029,295.6875,295.6875,40
152052,2024,10,23,9961,219029,327.0375,327.0375,41
115714,2024,5,22,9789,219029,312.7875,312.7875,15
3196,2023,1,24,9909,219029,327.0375,327.0375,44
70693,2023,11,14,8911,219009,227.2875,227.2875,39
111034,2024,5,1,9890,219009,241.5375,241.5375,41
116975,2024,5,29,9436,219029,312.7875,312.7875,26
39927,2023,7,4,9250,219009,210.1875,210.1875,81
149897,2024,10,16,9672,219029,327.0375,327.0375,22
115957,2024,5,22,9890,219029,307.8,307.8,24
82769,2024,1,2,9578,219029,327.0375,327.0375,10
10281,2023,2,28,8911,219009,118.9875,227.2875,262
151686,2024,10,23,9731,219029,327.0375,327.0375,17
52343,2023,8,29,8095,219009,213.0375,213.0375,95
152652,2024,10,30,9132,219029,295.6875,295.6875,19
161981,2024,12,11,8094,219009,160.3125,192.375,305
135120,2024,8,14,9578,219029,167.4375,327.0375,296
35607,2023,6,13,9770,219029,295.6875,295.6875,10
30977,2023,5,23,9909,219009,206.625,206.625,82
60758,2023,10,3,8422,219009,125.4,223.0125,410
92047,2024,2,13,9092,219029,257.2125,295.6875,27
